sku_id,category,region,customer_tier,current_price,recommended_price,price_change_pct,predicted_current_units,predicted_recommended_units,current_revenue,projected_revenue,current_gross_profit,projected_gross_profit,gross_profit_lift,gross_margin_pct,expected_ending_inventory,expected_weeks_of_cover,elasticity,elasticity_confidence,recommendation_action,reason_code,guardrail_triggered,approval_status,policy_version,pricing_action,pricing_reason_code,modeled_gp_lift,on_hand_inventory,on_order_inventory,average_weekly_demand,demand_std,inventory_turns,on_hand_weeks_of_cover,available_weeks_of_cover,sell_through_rate,stockout_probability,safety_stock,reorder_point,excess_units,excess_inventory_value,lost_sales_estimate,obsolescence_risk_score,inventory_status,inventory_action,inventory_reason_code,recommended_order_quantity,transfer_candidate_flag,pricing_confidence,inventory_confidence,joint_confidence,joint_confidence_score,manual_review_required,generated_at
SKU-00066,Brakes,Interior,Fleet,538.3,554.99,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14989119649864985,0.315,Increase,MAP_CONSTRAINT,"MAP,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,0.0,122.62,97.06,20.617,2.223,0.442,5.95,10.66,0.254,0.0,6.2,65.11,54.74,19764.42,20.75,0.646,OBSOLETE_RISK,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.315,0.698,MEDIUM,0.698,False,2026-06-19T14:14:09.903386
SKU-00066,Brakes,Interior,Retail,620.78,639.99,0.0309,20.16,20.063049603126487,12514.924799999999,12840.151115504921,5235.9551999999985,5596.186425800071,360.23122580007293,0.4358349349208582,0.0,0.0,-0.1581795469989295,0.34,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,360.23122580007293,122.62,97.06,20.617,2.223,0.442,5.95,10.66,0.254,0.0,6.2,65.11,54.74,19764.42,20.75,0.646,OBSOLETE_RISK,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.34,0.707,HIGH,0.707,False,2026-06-19T14:14:09.903465
SKU-00066,Brakes,Interior,Trade,561.57,578.99,0.031,21.59,21.48133232221756,12124.296300000002,12437.476601240745,4329.010900000002,4681.426752980873,352.415852980871,0.37639682896077653,86.24866767778244,4.015052063999669,-0.16517686343326962,0.275,Test,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Test,NO_MATERIAL_OPPORTUNITY,352.415852980871,122.62,97.06,20.617,2.223,0.442,5.95,10.66,0.254,0.0,6.2,65.11,54.74,19764.42,20.75,0.646,OBSOLETE_RISK,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.275,0.684,MEDIUM,0.684,False,2026-06-19T14:14:09.903546
SKU-00066,Brakes,Lower Mainland,Fleet,528.24,554.99,0.0506,28.66,28.518770526048957,15139.358400000001,15827.63245425191,4791.3788,5530.6451681166745,739.2663681166741,0.3494297194544046,84.80122947395104,2.9735233290121625,-0.1,0.16,Manual Review,MAP_CONSTRAINT,"MAX_MOVE,MAP,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Manual Review,MAP_CONSTRAINT,739.2663681166741,128.93,24.04,27.651,3.531,0.457,4.66,5.53,0.3712,0.0,9.85,88.85,0.0,0.0,4.68,0.646,OBSOLETE_RISK,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.16,0.644,MEDIUM,0.644,False,2026-06-19T14:14:09.903626
SKU-00066,Brakes,Lower Mainland,Retail,628.84,647.99,0.0305,25.77,25.674416240598923,16205.2068,16636.764979745698,6900.6906,7366.760251915051,466.0696519150515,0.44280004321054345,0.0,0.0,-0.12387341110984916,0.24,Test,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Test,NO_MATERIAL_OPPORTUNITY,466.0696519150515,128.93,24.04,27.651,3.531,0.457,4.66,5.53,0.3712,0.0,9.85,88.85,0.0,0.0,4.68,0.646,OBSOLETE_RISK,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.24,0.672,MEDIUM,0.672,False,2026-06-19T14:14:09.903706
SKU-00066,Brakes,Lower Mainland,Trade,575.98,593.99,0.0313,21.69,21.62004423007067,12493.006200000002,12842.090072219677,4661.614800000001,5035.956902510361,374.34210251035984,0.39214464889981315,0.0,0.0,-0.10492089752296213,0.18,Test,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Test,NO_MATERIAL_OPPORTUNITY,374.34210251035984,128.93,24.04,27.651,3.531,0.457,4.66,5.53,0.3712,0.0,9.85,88.85,0.0,0.0,4.68,0.646,OBSOLETE_RISK,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.18,0.651,MEDIUM,0.651,False,2026-06-19T14:14:09.903785
SKU-00066,Brakes,Northern BC,Fleet,524.43,554.99,0.0583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2300468305005716,0.41,Increase,MAP_CONSTRAINT,"MAP,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,0.0,82.48,17.96,15.624,3.064,0.499,5.28,6.43,0.142,0.0,8.55,53.19,0.0,0.0,34.32,0.946,OBSOLETE_RISK,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.41,0.732,HIGH,0.732,False,2026-06-19T14:14:09.903865
SKU-00066,Brakes,Northern BC,Retail,639.84,703.99,0.1003,13.65,13.190004303429237,8733.816,9285.63112957115,3805.3470000000007,4523.248175774989,717.9011757749886,0.4871233966391569,69.28999569657077,5.253220097779364,-0.3587824329257199,0.445,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,717.9011757749886,82.48,17.96,15.624,3.064,0.499,5.28,6.43,0.142,0.0,8.55,53.19,0.0,0.0,34.32,0.946,OBSOLETE_RISK,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.445,0.744,HIGH,0.744,False,2026-06-19T14:14:09.903944
SKU-00066,Brakes,Northern BC,Trade,593.14,593.99,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.461688050466847,0.4,Hold,COMPETITOR_PRICE_GAP,,Pending,v2.0.0-inventory-engine,Hold,COMPETITOR_PRICE_GAP,0.0,82.48,17.96,15.624,3.064,0.499,5.28,6.43,0.142,0.0,8.55,53.19,0.0,0.0,34.32,0.946,OBSOLETE_RISK,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.4,0.728,HIGH,0.728,False,2026-06-19T14:14:09.904025
SKU-00066,Brakes,Vancouver Island,Fleet,528.84,554.99,0.0494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16230193067709694,0.315,Increase,MAP_CONSTRAINT,"MAP,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,0.0,42.66,20.63,20.981,4.482,1.189,2.03,3.02,0.2946,0.3295,12.5,72.45,0.0,0.0,34.39,0.796,STOCKOUT_RISK,REPLENISH,UNDERSTOCKED_REPLENISH,12.0,True,0.315,0.69,MEDIUM,0.69,False,2026-06-19T14:14:09.904105
SKU-00066,Brakes,Vancouver Island,Retail,631.22,631.99,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36101406180753753,0.435,Hold,COMPETITOR_PRICE_GAP,,Pending,v2.0.0-inventory-engine,Hold,COMPETITOR_PRICE_GAP,0.0,42.66,20.63,20.981,4.482,1.189,2.03,3.02,0.2946,0.3295,12.5,72.45,0.0,0.0,34.39,0.796,STOCKOUT_RISK,REPLENISH,UNDERSTOCKED_REPLENISH,12.0,True,0.435,0.732,HIGH,0.732,False,2026-06-19T14:14:09.904188
SKU-00066,Brakes,Vancouver Island,Trade,584.67,602.99,0.0313,17.82,17.70894382244697,10418.8194,10678.316035497299,3984.7302,4284.324778964597,299.5945789645966,0.40121726728469803,24.951056177553028,1.4089522462613677,-0.20262547698283181,0.37,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,299.5945789645966,42.66,20.63,20.981,4.482,1.189,2.03,3.02,0.2946,0.3295,12.5,72.45,0.0,0.0,34.39,0.796,STOCKOUT_RISK,REPLENISH,UNDERSTOCKED_REPLENISH,12.0,True,0.37,0.71,HIGH,0.71,False,2026-06-19T14:14:09.904269
SKU-00067,Brakes,Interior,Fleet,218.67,239.99,0.0975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14989119649864985,0.315,Increase,PRICE_LADDER_CONSTRAINT,"MARGIN_FLOOR,MAP,TIER_LADDER,STOCKOUT_PROTECTION,MARGIN_FLOOR,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,0.0,0.0,43.46,22.854,6.741,52.135,0.0,1.9,1.0,0.1859,13.94,49.86,0.0,0.0,48.92,0.416,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,92.0,True,0.315,0.69,MEDIUM,0.69,False,2026-06-19T14:14:09.904350
SKU-00067,Brakes,Interior,Retail,257.58,257.99,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1581795469989295,0.34,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,0.0,43.46,22.854,6.741,52.135,0.0,1.9,1.0,0.1859,13.94,49.86,0.0,0.0,48.92,0.416,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,92.0,True,0.34,0.699,MEDIUM,0.699,False,2026-06-19T14:14:09.904428
SKU-00067,Brakes,Interior,Trade,239.43,246.99,0.0316,17.7,17.609346768767622,4237.911,4349.332558417916,696.4949999999999,826.0544569228896,129.5594569228897,0.18992671768087785,0.0,0.0,-0.16517686343326962,0.275,Test,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Test,NO_MATERIAL_OPPORTUNITY,129.5594569228897,0.0,43.46,22.854,6.741,52.135,0.0,1.9,1.0,0.1859,13.94,49.86,0.0,0.0,48.92,0.416,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,92.0,True,0.275,0.676,MEDIUM,0.676,False,2026-06-19T14:14:09.904510
SKU-00067,Brakes,Lower Mainland,Fleet,214.62,239.99,0.1182,26.08,25.790234531054853,5597.2896,6189.398385107855,379.2031999999999,1029.288260134399,650.0850601343991,0.16629859577482392,0.0,0.0,-0.1,0.16,Manual Review,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,MARGIN_FLOOR,MAP,TIER_LADDER,STOCKOUT_PROTECTION,MARGIN_FLOOR,MAP",Pending,v2.0.0-inventory-engine,Manual Review,PRICE_LADDER_CONSTRAINT,650.0850601343991,64.72,86.38000000000001,31.849,4.051,1.003,2.03,4.74,0.5403,0.0,8.38,58.43,0.0,0.0,25.52,0.266,HEALTHY,NO_ACTION,HEALTHY_INVENTORY,0.0,False,0.16,0.644,MEDIUM,0.644,False,2026-06-19T14:14:09.904590
SKU-00067,Brakes,Lower Mainland,Retail,254.02,261.99,0.0314,38.84,38.691648709541596,9866.136800000002,10136.825045412803,2095.0296000000008,2395.3999716077196,300.3703716077189,0.23630672926447568,26.028351290458403,0.6727123851933364,-0.12387341110984916,0.24,Test,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Test,NO_MATERIAL_OPPORTUNITY,300.3703716077189,64.72,86.38000000000001,31.849,4.051,1.003,2.03,4.74,0.5403,0.0,8.38,58.43,0.0,0.0,25.52,0.266,HEALTHY,NO_ACTION,HEALTHY_INVENTORY,0.0,False,0.24,0.672,MEDIUM,0.672,False,2026-06-19T14:14:09.904670
SKU-00067,Brakes,Lower Mainland,Trade,238.53,245.99,0.0313,11.13,11.094095642737747,2654.8389,2729.0365871570584,427.94849999999997,509.3299309580898,81.38143095808982,0.18663360299199147,0.0,0.0,-0.10492089752296213,0.18,Test,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Test,NO_MATERIAL_OPPORTUNITY,81.38143095808982,64.72,86.38000000000001,31.849,4.051,1.003,2.03,4.74,0.5403,0.0,8.38,58.43,0.0,0.0,25.52,0.266,HEALTHY,NO_ACTION,HEALTHY_INVENTORY,0.0,False,0.18,0.651,MEDIUM,0.651,False,2026-06-19T14:14:09.904749
SKU-00067,Brakes,Northern BC,Fleet,206.53,239.99,0.162,30.21,29.18430606782579,6239.2713,7003.941613217512,194.85449999999946,1164.7456551669275,969.891155166928,0.16629859577482395,35.765693932174216,1.2255111993772594,-0.2300468305005716,0.41,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,MAP,TIER_LADDER,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,969.891155166928,218.07999999999998,0.0,18.154,5.481,0.188,12.01,12.01,0.2226,0.0,11.34,39.86,72.85,14575.83,0.0,0.266,SLOW_MOVING,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.41,0.732,HIGH,0.732,False,2026-06-19T14:14:09.904830
SKU-00067,Brakes,Northern BC,Retail,256.97,282.99,0.1013,15.76,15.223948149597364,4049.8472,4308.225086854558,896.5864000000001,1262.2175410831173,365.6311410831172,0.2929785504788155,41.48605185040264,2.7250520983612154,-0.3587824329257199,0.445,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,365.6311410831172,218.07999999999998,0.0,18.154,5.481,0.188,12.01,12.01,0.2226,0.0,11.34,39.86,72.85,14575.83,0.0,0.266,SLOW_MOVING,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.445,0.744,HIGH,0.744,False,2026-06-19T14:14:09.904909
SKU-00067,Brakes,Northern BC,Trade,234.88,256.99,0.0941,16.48,15.80953037355213,3870.8224,4062.891210699162,573.5039999999999,899.7203735588514,326.2163735588515,0.22144830538153226,80.61046962644787,5.0988528894761895,-0.461688050466847,0.4,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,326.2163735588515,218.07999999999998,0.0,18.154,5.481,0.188,12.01,12.01,0.2226,0.0,11.34,39.86,72.85,14575.83,0.0,0.266,SLOW_MOVING,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.4,0.728,HIGH,0.728,False,2026-06-19T14:14:09.904991
SKU-00067,Brakes,Vancouver Island,Fleet,178.94,239.99,0.3412,31.04,29.59583076534372,5554.2976,7102.70342537484,-656.1856000000007,1181.1696058448679,1837.3552058448686,0.16629859577482395,50.394169234656275,1.7027455533928482,-0.16230193067709694,0.315,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,MARGIN_FLOOR,MAP,TIER_LADDER,MARGIN_FLOOR,MAP",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,1837.3552058448686,170.31,136.57999999999998,21.856,4.285,0.305,7.79,14.04,0.3014,0.0,8.86,43.21,132.04,26418.56,0.0,0.266,SLOW_MOVING,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.315,0.698,MEDIUM,0.698,False,2026-06-19T14:14:09.905070
SKU-00067,Brakes,Vancouver Island,Retail,261.08,268.99,0.0303,20.9,20.676005078997683,5456.571999999999,5561.638606199587,1274.8999999999996,1424.7835099937301,149.8835099937305,0.25618052715714335,0.0,0.0,-0.36101406180753753,0.435,Increase,NO_MATERIAL_OPPORTUNITY,"MAX_MOVE,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,149.8835099937305,170.31,136.57999999999998,21.856,4.285,0.305,7.79,14.04,0.3014,0.0,8.86,43.21,132.04,26418.56,0.0,0.266,SLOW_MOVING,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.435,0.74,HIGH,0.74,False,2026-06-19T14:14:09.905150
SKU-00067,Brakes,Vancouver Island,Trade,224.42,239.99,0.0694,21.54,21.249215311590344,4834.006799999999,5099.599182628567,524.2835999999988,848.0561830855704,323.77258308557157,0.1662985957748239,60.560784688409655,2.8500245209232213,-0.20262547698283181,0.37,Increase,MAP_CONSTRAINT,"MAX_MOVE,MAP",Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,323.77258308557157,170.31,136.57999999999998,21.856,4.285,0.305,7.79,14.04,0.3014,0.0,8.86,43.21,132.04,26418.56,0.0,0.266,SLOW_MOVING,INTER_REGION_TRANSFER,REGIONAL_IMBALANCE_TRANSFER,0.0,True,0.37,0.718,HIGH,0.718,False,2026-06-19T14:14:09.905230
SKU-00068,Electrical,Interior,Fleet,322.52,325.99,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.275,Test,MAP_CONSTRAINT,MAP,Pending,v2.0.0-inventory-engine,Test,MAP_CONSTRAINT,0.0,0.0,48.230000000000004,59.862,9.486,85.449,0.0,0.81,1.0,1.0,28.37,225.06,0.0,0.0,121.08,0.245,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,240.0,False,0.275,0.676,MEDIUM,0.676,False,2026-06-19T14:14:09.905325
SKU-00068,Electrical,Interior,Retail,378.18,378.99,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.27,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,0.0,48.230000000000004,59.862,9.486,85.449,0.0,0.81,1.0,1.0,28.37,225.06,0.0,0.0,121.08,0.245,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,240.0,False,0.27,0.675,MEDIUM,0.675,False,2026-06-19T14:14:09.905433
SKU-00068,Electrical,Interior,Trade,342.92,353.99,0.0323,51.08,50.917968813272395,17516.3536,18024.451780210296,4061.8816000000006,4612.658794794348,550.7771947943475,0.25591118393174955,0.0,0.0,-0.1,0.3,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,550.7771947943475,0.0,48.230000000000004,59.862,9.486,85.449,0.0,0.81,1.0,1.0,28.37,225.06,0.0,0.0,121.08,0.245,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,240.0,False,0.3,0.685,MEDIUM,0.685,False,2026-06-19T14:14:09.905553
SKU-00068,Electrical,Lower Mainland,Fleet,327.02,336.99,0.0305,79.25,79.01235401959951,25916.335,26626.373181064842,3640.744999999999,4417.580713235813,776.8357132358142,0.1659099676548267,0.0,0.0,-0.1,1.0,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,776.8357132358142,96.57,143.89,79.312,16.907,1.075,1.22,3.03,0.6386,0.7444,50.57,311.17,0.0,0.0,24.1,0.095,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,72.0,False,1.0,0.93,HIGH,0.93,False,2026-06-19T14:14:09.905637
SKU-00068,Electrical,Lower Mainland,Retail,378.12,389.99,0.0314,21.81,21.742690476234777,8246.797199999999,8479.431858826802,2502.0432,2752.4071873865614,250.36398738656135,0.32459806661709284,0.0,0.0,-0.1,0.25,Test,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Test,NO_MATERIAL_OPPORTUNITY,250.36398738656135,96.57,143.89,79.312,16.907,1.075,1.22,3.03,0.6386,0.7444,50.57,311.17,0.0,0.0,24.1,0.095,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,72.0,False,0.25,0.667,MEDIUM,0.667,False,2026-06-19T14:14:09.905748
SKU-00068,Electrical,Lower Mainland,Trade,355.12,365.99,0.0306,69.55,69.34062081092581,24698.595999999998,25377.973810590738,6379.126,7113.654288992882,734.5282889928822,0.2803082051422171,6.97937918907418,0.10065354344180401,-0.1,0.185,Test,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Test,NO_MATERIAL_OPPORTUNITY,734.5282889928822,96.57,143.89,79.312,16.907,1.075,1.22,3.03,0.6386,0.7444,50.57,311.17,0.0,0.0,24.1,0.095,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,72.0,False,0.185,0.645,MEDIUM,0.645,False,2026-06-19T14:14:09.905832
SKU-00068,Electrical,Northern BC,Fleet,324.84,334.99,0.0312,33.52,33.41702440647628,10888.6368,11194.36900592549,2059.4688000000006,2392.3247772596387,332.85597725963817,0.2137078718767726,0.0,0.0,-0.1,0.47,Increase,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,TIER_LADDER,STOCKOUT_PROTECTION",Pending,v2.0.0-inventory-engine,Increase,PRICE_LADDER_CONSTRAINT,332.85597725963817,0.0,49.77,41.612,8.165,72.814,0.0,1.2,1.0,1.0,24.42,161.15,0.0,0.0,98.41,0.095,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,168.0,False,0.47,0.744,HIGH,0.744,False,2026-06-19T14:14:09.905935
SKU-00068,Electrical,Northern BC,Retail,381.47,381.99,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.485,Hold,COMPETITOR_PRICE_GAP,,Pending,v2.0.0-inventory-engine,Hold,COMPETITOR_PRICE_GAP,0.0,0.0,49.77,41.612,8.165,72.814,0.0,1.2,1.0,1.0,24.42,161.15,0.0,0.0,98.41,0.095,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,168.0,False,0.485,0.75,HIGH,0.75,False,2026-06-19T14:14:09.906042
SKU-00068,Electrical,Northern BC,Trade,352.25,352.99,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.42,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,0.0,49.77,41.612,8.165,72.814,0.0,1.2,1.0,1.0,24.42,161.15,0.0,0.0,98.41,0.095,STOCKOUT,EXPEDITE_ORDER,STOCKOUT_EXPEDITE,168.0,False,0.42,0.727,HIGH,0.727,False,2026-06-19T14:14:09.906141
SKU-00068,Electrical,Vancouver Island,Fleet,271.57,325.99,0.2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.265,Manual Review,MAP_CONSTRAINT,"MARGIN_FLOOR,MAP,STOCKOUT_PROTECTION,MARGIN_FLOOR,MAP",Pending,v2.0.0-inventory-engine,Manual Review,MAP_CONSTRAINT,0.0,33.44,82.24000000000001,58.809,20.261,1.978,0.57,1.97,0.6482,0.9826,60.6,253.83,0.0,0.0,123.97,0.095,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,144.0,False,0.265,0.673,MEDIUM,0.673,False,2026-06-19T14:14:09.906239
SKU-00068,Electrical,Vancouver Island,Retail,384.41,384.99,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.355,Hold,NO_MATERIAL_OPPORTUNITY,,Pending,v2.0.0-inventory-engine,Hold,NO_MATERIAL_OPPORTUNITY,0.0,33.44,82.24000000000001,58.809,20.261,1.978,0.57,1.97,0.6482,0.9826,60.6,253.83,0.0,0.0,123.97,0.095,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,144.0,False,0.355,0.704,HIGH,0.704,False,2026-06-19T14:14:09.906320
SKU-00068,Electrical,Vancouver Island,Trade,355.88,366.99,0.0312,61.62,61.43086479045343,21929.3256,22544.513069448505,5698.617600000001,6363.623283643074,665.0056836430722,0.2822692716422792,0.0,0.0,-0.1,0.39,Increase,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Increase,NO_MATERIAL_OPPORTUNITY,665.0056836430722,33.44,82.24000000000001,58.809,20.261,1.978,0.57,1.97,0.6482,0.9826,60.6,253.83,0.0,0.0,123.97,0.095,STOCKOUT_RISK,EXPEDITE_ORDER,HIGH_STOCKOUT_RISK,144.0,False,0.39,0.716,HIGH,0.716,False,2026-06-19T14:14:09.906405
SKU-00069,Electrical,Interior,Fleet,690.66,793.99,0.1496,40.78,40.215377392796405,28165.1148,31930.60749610642,9760.693,13781.005524963472,4020.3125249634722,0.43159233743498027,29.094622607203597,0.7234700876489892,-0.1,0.275,Manual Review,PRICE_LADDER_CONSTRAINT,"MAX_MOVE,MAP,TIER_LADDER,MAP",Pending,v2.0.0-inventory-engine,Manual Review,PRICE_LADDER_CONSTRAINT,4020.3125249634722,129.0,7.18,32.502,10.286,0.464,3.97,4.19,0.4404,0.0,22.22,77.94,0.0,0.0,14.22,0.255,HEALTHY,NO_ACTION,HEALTHY_INVENTORY,0.0,False,0.275,0.684,MEDIUM,0.684,False,2026-06-19T14:14:09.906488
SKU-00069,Electrical,Interior,Retail,804.85,828.99,0.03,22.74,22.672897570634028,18302.289,18795.6053570799,8039.499600000001,8563.099954477058,523.6003544770574,0.4555905378834485,37.01710242936597,1.6326586539741872,-0.1,0.27,Test,NO_MATERIAL_OPPORTUNITY,MAX_MOVE,Pending,v2.0.0-inventory-engine,Test,NO_MATERIAL_OPPORTUNITY,523.6003544770574,129.0,7.18,32.502,10.286,0.464,3.97,4.19,0.4404,0.0,22.22,77.94,0.0,0.0,14.22,0.255,HEALTHY,NO_ACTION,HEALTHY_INVENTORY,0.0,False,0.27,0.683,MEDIUM,0.683,False,2026-06-19T14:14:09.906572
SKU-00069,Electrical,Interior,Trade,645.72,793.99,0.2296,38.02,37.24217470481813,24550.274400000002,29569.914293878548,7391.468199999999,12762.148427847078,5370.680227847079,0.4315923374349803,0.0,0.0,-0.1,0.3,Increase,MAP_CONSTRAINT,"MAX_MOVE,MAP,STOCKOUT_PROTECTION,MAP",Pending,v2.0.0-inventory-engine,Increase,MAP_CONSTRAINT,5370.680227847079,129.0,7.18,32.502,10.286,0.464,3.97,4.19,0.4404,0.0,22.22,77.94,0.0,0.0,14.22,0.255,HEALTHY,NO_ACTION,HEALTHY_INVENTORY,0.0,False,0.3,0.693,MEDIUM,0.693,False,2026-06-19T14:14:09.906657
