sku_id,category,region,unit_cost,on_hand_inventory,on_order_inventory,available_inventory,average_weekly_demand,demand_std,demand_trend,on_hand_weeks_of_cover,available_weeks_of_cover,inventory_turns,sell_through_rate,stockout_probability,safety_stock,reorder_point,excess_units,excess_inventory_value,lost_sales_estimate,obsolescence_risk_score,lead_time_weeks,case_pack,minimum_order_quantity,lifecycle_stage,product_age_weeks,inventory_status,net_requirement,recommended_order_quantity,expected_stockout_weeks,replenishment_action,replenishment_reason
SKU-00097,Tools,Vancouver Island,279.13,128.4,23.52,151.92000000000002,6.92,1.857,-0.264,18.55,21.95,0.19,0.0933,0.0,4.77,21.58,96.56,26952.79,6.63,1.0,2.43,6,1,Decline,193,OBSOLETE_RISK,0.0,0.0,18.55,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00098,Suspension,Interior,362.94,79.16,82.57,161.73,23.863,3.424,1.0061,3.32,6.78,0.663,0.3966,0.0,12.99,139.12,0.0,0.0,24.31,0.204,5.29,24,24,New,22,STOCKOUT_RISK,0.0,0.0,3.32,REPLENISH,BELOW_REORDER_POINT
SKU-00098,Suspension,Lower Mainland,362.94,253.51,109.88,363.39,29.594,5.529,0.8866,8.57,12.28,0.216,0.2334,0.0,20.97,177.4,126.64,45962.72,0.0,0.204,5.29,24,24,New,22,SLOW_MOVING,0.0,0.0,8.57,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00098,Suspension,Northern BC,362.94,223.4,37.33,260.73,17.221,2.391,0.221,12.97,15.14,0.193,0.1969,0.0,9.07,100.1,122.96,44627.1,0.0,0.354,5.29,24,24,New,22,SLOW_MOVING,0.0,0.0,12.97,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00098,Suspension,Vancouver Island,362.94,29.96,21.54,51.5,22.394,4.161,0.2062,1.34,2.3,1.737,0.7103,1.0,15.78,134.15,0.0,0.0,0.29,0.204,5.29,24,24,New,22,STOCKOUT_RISK,82.65,96.0,1.34,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00099,Engine Components,Interior,740.64,202.32,0.0,202.32,2.031,0.316,0.1382,99.6,99.6,0.039,0.0324,0.0,0.81,5.75,186.07,137810.88,0.0,1.0,2.43,12,1,Decline,183,OBSOLETE_RISK,0.0,0.0,99.62,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00099,Engine Components,Lower Mainland,740.64,153.84,0.0,153.84,3.067,0.47,-0.1123,50.15,50.15,0.075,0.0498,0.0,1.21,8.66,129.3,95764.75,0.0,1.0,2.43,12,1,Decline,183,OBSOLETE_RISK,0.0,0.0,50.16,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00099,Engine Components,Northern BC,740.64,226.08999999999997,0.0,226.08999999999997,1.735,0.449,0.1223,130.31,130.31,0.028,0.0245,0.0,1.15,5.37,212.21,157171.21,0.0,1.0,2.43,12,1,Decline,183,OBSOLETE_RISK,0.0,0.0,130.31,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00099,Engine Components,Vancouver Island,740.64,166.8,0.0,166.8,1.952,0.711,0.1223,85.43,85.43,0.045,0.0286,0.0,1.83,6.57,151.18,111969.96,0.0,1.0,2.43,12,1,Decline,183,OBSOLETE_RISK,0.0,0.0,85.45,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00100,Suspension,Interior,168.7,141.77,85.38,227.15,15.141,2.637,-0.0843,9.36,15.0,0.282,0.1768,0.0,9.73,85.44,106.02,17885.57,13.48,0.44,5.0,1,6,New,5,SLOW_MOVING,0.0,0.0,9.36,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00100,Suspension,Lower Mainland,168.7,61.51,77.12,138.63,23.551,3.826,0.1255,2.61,5.89,0.946,0.528,0.0073,14.12,131.87,0.0,0.0,4.32,0.29,5.0,1,6,New,5,STOCKOUT_RISK,0.0,0.0,2.61,REPLENISH,BELOW_REORDER_POINT
SKU-00100,Suspension,Northern BC,168.7,123.68,9.51,133.19,14.839,3.434,0.7385,8.33,8.98,0.28,0.2989,0.0,12.67,86.86,14.48,2442.78,0.0,0.29,5.0,1,6,New,5,SLOW_MOVING,0.0,0.0,8.33,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00100,Suspension,Vancouver Island,168.7,125.07,96.58,221.64999999999998,15.291,3.108,0.7253,8.18,14.5,0.269,0.2105,0.0,11.47,87.92,99.32,16755.28,12.28,0.29,5.0,1,6,New,5,SLOW_MOVING,0.0,0.0,8.18,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00101,Brakes,Interior,97.87,80.38,108.17,188.55,44.156,10.238,0.4768,1.82,4.27,0.905,0.5404,0.0,23.02,105.02,0.0,0.0,60.27,0.186,1.86,6,24,Mature,80,STOCKOUT_RISK,0.0,0.0,1.82,NO_ACTION,ON_ORDER_COVERS_REQUIREMENT
SKU-00101,Brakes,Lower Mainland,97.87,128.99,160.14,289.13,68.689,19.432,0.8513,1.88,4.21,0.684,0.5671,0.0,43.69,171.26,0.0,0.0,63.38,0.186,1.86,6,24,Mature,80,HEALTHY,0.0,0.0,1.88,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00101,Brakes,Northern BC,97.87,100.35,93.42999999999999,193.77999999999997,30.605,3.599,-0.3988,3.28,6.33,0.598,0.3499,0.0,8.09,64.93,0.0,0.0,36.34,0.336,1.86,6,24,Mature,80,HEALTHY,0.0,0.0,3.28,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00101,Brakes,Vancouver Island,97.87,86.88,54.980000000000004,141.86,40.194,9.913,1.6123,2.16,3.53,0.795,0.4886,0.0,22.29,96.93,0.0,0.0,48.05,0.186,1.86,6,24,Mature,80,UNDERSTOCKED,0.0,0.0,2.16,REPLENISH,BELOW_REORDER_POINT
SKU-00102,Suspension,Interior,63.61,321.05999999999995,74.33,395.38999999999993,4.144,0.765,0.1582,77.48,95.42,0.04,0.0404,0.0,2.34,16.54,362.24,23042.09,0.0,0.407,3.43,6,6,Mature,76,SLOW_MOVING,0.0,0.0,77.48,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00102,Suspension,Lower Mainland,63.61,221.49,0.0,221.49,6.549,0.999,-0.0155,33.82,33.82,0.083,0.0834,0.0,3.05,25.51,169.1,10756.45,0.0,0.407,3.43,6,6,Mature,76,SLOW_MOVING,0.0,0.0,33.82,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00102,Suspension,Northern BC,63.61,234.87,0.0,234.87,2.857,0.783,-0.221,82.19,82.19,0.043,0.0317,0.0,2.39,12.19,212.01,13485.96,0.0,0.557,3.43,6,6,Mature,76,SLOW_MOVING,0.0,0.0,82.21,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00102,Suspension,Vancouver Island,63.61,114.93,0.0,114.93,4.027,0.905,-0.1058,28.54,28.54,0.1,0.0859,0.0,2.77,16.57,82.71,5261.18,0.0,0.557,3.43,6,6,Mature,76,SLOW_MOVING,0.0,0.0,28.54,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00103,Tools,Interior,26.43,328.56,0.0,328.56,3.659,0.535,-0.1018,89.8,89.8,0.032,0.0318,0.0,1.63,14.18,299.29,7910.23,0.0,0.745,3.43,24,6,Mature,116,OBSOLETE_RISK,0.0,0.0,89.8,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00103,Tools,Lower Mainland,26.43,197.95,7.05,205.0,5.216,0.754,-0.2051,37.95,39.3,0.073,0.0548,0.0,2.3,20.19,163.27,4315.23,5.28,0.745,3.43,24,6,Mature,116,OBSOLETE_RISK,0.0,0.0,37.95,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00103,Tools,Northern BC,26.43,242.7,0.0,242.7,2.624,0.401,0.155,92.5,92.5,0.034,0.0347,0.0,1.22,10.22,221.71,5859.8,0.0,0.595,3.43,24,6,Mature,116,SLOW_MOVING,0.0,0.0,92.49,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00103,Tools,Vancouver Island,26.43,321.75,0.0,321.75,3.096,0.411,0.1099,103.92,103.92,0.029,0.0289,0.0,1.26,11.87,296.98,7849.18,0.0,0.595,3.43,24,6,Mature,116,SLOW_MOVING,0.0,0.0,103.92,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00104,Engine Components,Interior,514.7,33.22,91.94,125.16,85.07,12.542,-0.2151,0.39,1.47,2.335,0.7374,1.0,51.29,573.86,0.0,0.0,164.11,0.248,6.14,6,1,New,19,STOCKOUT_RISK,448.7,450.0,0.39,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00104,Engine Components,Lower Mainland,514.7,0.0,80.36999999999999,80.36999999999999,126.784,27.709,-1.0,0.0,0.63,88.361,0.0,1.0,113.31,892.13,0.0,0.0,416.04,0.398,6.14,6,1,New,19,STOCKOUT,811.76,816.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00104,Engine Components,Northern BC,514.7,0.0,27.05,27.05,66.558,12.819,-1.0,0.0,0.41,79.136,0.0,1.0,52.42,461.28,0.0,0.0,221.5,0.398,6.14,6,1,New,19,STOCKOUT,434.22999999999996,438.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00104,Engine Components,Vancouver Island,514.7,0.0,39.46,39.46,77.049,17.413,0.1476,0.0,0.51,68.225,1.0,1.0,71.21,544.51,0.0,0.0,184.13,0.098,6.14,6,1,New,19,STOCKOUT,505.05,510.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00105,Fluids,Interior,468.26,49.13,25.05,74.18,15.991,3.196,0.1467,3.07,4.64,1.28,0.3768,0.976,12.45,101.54,0.0,0.0,18.36,0.639,5.57,6,24,Decline,187,STOCKOUT_RISK,27.360000000000003,30.0,3.07,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00105,Fluids,Lower Mainland,468.26,94.5,81.99000000000001,176.49,24.214,5.372,0.1037,3.9,7.29,0.739,0.406,0.0005,20.92,155.83,0.0,0.0,9.8,0.639,5.57,6,24,Decline,187,STOCKOUT_RISK,0.0,0.0,3.9,REPLENISH,BELOW_REORDER_POINT
SKU-00105,Fluids,Northern BC,468.26,179.26000000000002,0.0,179.26000000000002,13.011,2.198,0.0986,13.78,13.78,0.272,0.1748,0.0,8.56,81.05,75.17,35199.1,0.0,0.789,5.57,6,24,Decline,187,OBSOLETE_RISK,0.0,0.0,13.78,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00105,Fluids,Vancouver Island,468.26,88.15,52.93,141.08,16.087,1.835,-0.1561,5.48,8.77,0.524,0.2566,0.0,7.15,96.78,12.38,5797.06,18.54,0.789,5.57,6,24,Decline,187,STOCKOUT_RISK,0.0,0.0,5.48,REPLENISH,BELOW_REORDER_POINT
SKU-00106,Brakes,Interior,98.73,168.73000000000002,118.63,287.36,27.739,3.499,-0.0157,6.08,10.36,0.341,0.232,0.0,13.27,159.89,65.45,6461.88,31.33,0.784,5.29,1,24,Decline,193,OBSOLETE_RISK,0.0,0.0,6.08,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00106,Brakes,Lower Mainland,98.73,17.18,37.75,54.93,35.951,5.894,0.1237,0.48,1.53,4.47,0.8036,1.0,22.36,212.39,0.0,0.0,47.31,0.784,5.29,1,24,Decline,193,STOCKOUT_RISK,157.45999999999998,158.0,0.48,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00106,Brakes,Northern BC,98.73,0.0,51.7,51.7,23.696,7.238,-0.3596,0.0,2.18,55.904,1.0,1.0,27.46,152.71,0.0,0.0,56.2,0.934,5.29,1,24,Decline,193,STOCKOUT,101.01,102.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00106,Brakes,Vancouver Island,98.73,133.62,0.0,133.62,22.599,5.554,0.2488,5.91,5.91,0.388,0.3007,0.1336,21.07,140.52,0.0,0.0,0.0,0.784,5.29,1,24,Decline,193,OBSOLETE_RISK,6.900000000000006,24.0,5.91,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00107,Tools,Interior,169.9,205.25,0.0,205.25,9.546,1.924,0.0713,21.5,21.5,0.137,0.1304,0.0,3.98,18.98,128.88,21896.71,0.0,0.382,1.57,1,6,Mature,93,SLOW_MOVING,0.0,0.0,21.5,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00107,Tools,Lower Mainland,169.9,76.06,21.229999999999997,97.28999999999999,14.041,2.661,-0.1454,5.42,6.93,0.477,0.1613,0.0,5.5,27.57,0.0,0.0,29.22,0.332,1.57,1,6,Mature,93,HEALTHY,0.0,0.0,5.42,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00107,Tools,Northern BC,169.9,244.07999999999998,0.0,244.07999999999998,8.196,1.707,0.044,29.78,29.78,0.094,0.0923,0.0,3.53,16.41,178.51,30328.85,0.0,0.382,1.57,1,6,Mature,93,SLOW_MOVING,0.0,0.0,29.78,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00107,Tools,Vancouver Island,169.9,256.96,0.0,256.96,9.046,1.058,0.0548,28.41,28.41,0.101,0.0982,0.0,2.19,16.4,184.59,31361.84,0.0,0.382,1.57,1,6,Mature,93,SLOW_MOVING,0.0,0.0,28.41,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00108,Batteries,Interior,308.05,129.54999999999998,100.41,229.95999999999998,24.012,3.771,-0.2786,5.4,9.58,0.369,0.2663,0.0,15.24,159.32,37.86,11662.77,23.9,0.174,6.0,24,24,Mature,91,STOCKOUT_RISK,0.0,0.0,5.4,REPLENISH,BELOW_REORDER_POINT
SKU-00108,Batteries,Lower Mainland,308.05,106.42,88.58,195.0,37.013,11.196,-0.6136,2.88,5.27,0.512,0.2755,0.8382,45.25,267.33,0.0,0.0,67.02,0.174,6.0,24,24,Mature,91,STOCKOUT_RISK,72.32999999999997,96.0,2.88,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00108,Batteries,Northern BC,308.05,124.61000000000001,70.28,194.89000000000001,20.602,2.977,0.7865,6.05,9.46,0.274,0.3373,0.0,12.03,135.65,30.07,9263.06,0.0,0.024,6.0,24,24,Mature,91,SLOW_MOVING,0.0,0.0,6.05,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00108,Batteries,Vancouver Island,308.05,241.9,54.09,295.99,23.251,7.555,0.098,10.4,12.73,0.172,0.2046,0.0,30.53,170.04,109.98,33879.34,0.0,0.024,6.0,24,24,Mature,91,SLOW_MOVING,0.0,0.0,10.4,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00109,Electrical,Interior,101.59,65.45,91.06,156.51,39.276,8.296,0.9782,1.67,3.98,1.054,0.4461,0.9993,32.31,251.14,0.0,0.0,69.41,0.785,5.57,6,1,Decline,160,STOCKOUT_RISK,94.63,96.0,1.67,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00109,Electrical,Lower Mainland,101.59,0.0,14.799999999999999,14.799999999999999,54.425,9.686,-0.5757,0.0,0.27,76.999,1.0,1.0,37.72,340.95,0.0,0.0,160.65,0.935,5.57,6,1,Decline,160,STOCKOUT,326.15,330.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00109,Electrical,Northern BC,101.59,151.73000000000002,0.0,151.73000000000002,30.769,5.577,1.4525,4.93,4.93,0.499,0.3737,0.9327,21.72,193.15,0.0,0.0,0.0,0.785,5.57,6,1,Decline,160,STOCKOUT_RISK,41.41999999999999,42.0,4.93,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00109,Electrical,Vancouver Island,101.59,42.11,30.13,72.24,34.544,4.538,0.6665,1.22,2.09,1.431,0.6211,1.0,17.67,210.13,0.0,0.0,31.27,0.785,5.57,6,1,Decline,160,STOCKOUT_RISK,137.89,138.0,1.22,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00110,Electrical,Interior,221.73,0.0,50.33,50.33,18.047,2.268,-0.7462,0.0,2.79,42.921,1.0,0.0041,5.66,46.91,0.0,0.0,52.17,0.286,2.29,1,12,New,21,STOCKOUT,0.0,73.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00110,Electrical,Lower Mainland,221.73,106.89,92.4,199.29000000000002,23.112,5.079,-0.0706,4.62,8.62,0.498,0.2394,0.0,12.67,65.5,14.39,3190.69,41.16,0.136,2.29,1,12,New,21,SLOW_MOVING,0.0,0.0,4.62,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00110,Electrical,Northern BC,221.73,242.19,0.0,242.19,14.714,1.947,0.199,16.46,16.46,0.154,0.16,0.0,4.86,38.49,124.48,27600.95,0.0,0.286,2.29,1,12,New,21,SLOW_MOVING,0.0,0.0,16.46,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00110,Electrical,Vancouver Island,221.73,26.65,23.479999999999997,50.129999999999995,16.184,6.008,0.5402,1.65,3.1,1.443,0.5491,0.074,14.99,51.98,0.0,0.0,17.65,0.136,2.29,1,12,New,21,STOCKOUT_RISK,1.8500000000000014,12.0,1.65,REPLENISH,BELOW_REORDER_POINT
SKU-00111,Batteries,Interior,88.59,14.01,64.8,78.81,54.843,7.178,-0.3664,0.26,1.44,5.345,0.8674,0.9988,16.75,126.43,0.0,0.0,71.93,0.299,2.0,24,24,Mature,108,STOCKOUT_RISK,47.620000000000005,48.0,0.26,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00111,Batteries,Lower Mainland,88.59,32.01,87.41,119.41999999999999,80.039,19.847,-0.003,0.4,1.49,2.737,0.8214,0.9263,46.31,206.39,0.0,0.0,115.4,0.149,2.0,24,24,Mature,108,STOCKOUT_RISK,86.97,96.0,0.4,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00111,Batteries,Northern BC,88.59,0.0,63.05,63.05,44.186,8.918,0.0495,0.0,1.43,63.778,1.0,0.9777,20.81,109.18,0.0,0.0,62.7,0.149,2.0,24,24,Mature,108,STOCKOUT,46.13000000000001,192.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00111,Batteries,Vancouver Island,88.59,76.36999999999999,89.08,165.45,43.823,3.91,0.374,1.74,3.78,0.937,0.5318,0.0,9.12,96.77,0.0,0.0,43.06,0.149,2.0,24,24,Mature,108,STOCKOUT_RISK,0.0,0.0,1.74,NO_ACTION,ON_ORDER_COVERS_REQUIREMENT
SKU-00112,Suspension,Interior,117.84,0.0,33.349999999999994,33.349999999999994,74.576,6.589,0.0,0.0,0.45,91.23,0.0,1.0,19.27,253.66,0.0,0.0,231.3,0.348,3.14,12,1,New,17,STOCKOUT,220.31,300.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00112,Suspension,Lower Mainland,117.84,0.0,129.06,129.06,112.662,23.707,0.1307,0.0,1.15,109.335,1.0,1.0,69.35,423.43,0.0,0.0,82.12,0.198,3.14,12,1,New,17,STOCKOUT,294.37,456.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00112,Suspension,Northern BC,117.84,52.2,62.029999999999994,114.22999999999999,61.499,14.777,0.8279,0.85,1.86,1.509,0.5493,0.9987,43.23,236.51,0.0,0.0,139.13,0.198,3.14,12,1,New,17,STOCKOUT_RISK,122.28,132.0,0.85,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00112,Suspension,Vancouver Island,117.84,66.53,108.47,175.0,65.464,11.001,0.3175,1.02,2.67,1.42,0.5206,0.9425,32.18,237.92,0.0,0.0,149.16,0.198,3.14,12,1,New,17,STOCKOUT_RISK,62.91999999999999,72.0,1.02,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00113,Tools,Interior,259.03,152.95,0.0,152.95,5.183,0.886,0.0,29.51,29.51,0.126,0.0933,0.0,2.98,24.45,111.49,28879.25,0.0,1.0,4.14,12,6,Decline,186,OBSOLETE_RISK,0.0,0.0,29.51,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00113,Tools,Lower Mainland,259.03,157.66000000000003,2.67,160.33,8.214,0.948,-0.0536,19.19,19.52,0.164,0.1307,0.0,3.18,37.21,94.62,24509.42,0.0,0.874,4.14,12,6,Decline,186,OBSOLETE_RISK,0.0,0.0,19.19,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00113,Tools,Northern BC,259.03,190.68,7.51,198.19,4.157,0.645,0.0468,45.86,47.67,0.084,0.0667,0.0,2.17,19.39,164.93,42721.82,0.0,1.0,4.14,12,6,Decline,186,OBSOLETE_RISK,0.0,0.0,45.87,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00113,Tools,Vancouver Island,259.03,307.07,133.82,440.89,4.518,0.717,-0.0033,67.97,97.6,0.061,0.0412,0.0,2.41,21.12,404.75,104842.39,0.0,1.0,4.14,12,6,Decline,186,OBSOLETE_RISK,0.0,0.0,67.97,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00114,Suspension,Interior,69.92,268.68,57.72,326.4,14.364,2.112,-0.0389,18.71,22.72,0.125,0.1312,0.0,8.64,96.87,211.49,14787.38,0.0,0.444,6.14,12,1,Growth,46,SLOW_MOVING,0.0,0.0,18.71,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00114,Suspension,Lower Mainland,69.92,60.77,39.4,100.17,20.045,3.858,-0.009,3.03,5.0,0.788,0.4297,0.9918,15.78,138.91,0.0,0.0,20.62,0.094,6.14,12,1,Growth,46,STOCKOUT_RISK,38.73999999999999,48.0,3.03,EXPEDITE_ORDER,IMMINENT_STOCKOUT
SKU-00114,Suspension,Northern BC,69.92,258.74,79.11,337.85,11.309,1.68,-0.1057,22.88,29.88,0.096,0.1059,0.0,6.87,76.34,247.38,17296.81,0.0,0.594,6.14,12,1,Growth,46,SLOW_MOVING,0.0,0.0,22.88,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00114,Suspension,Vancouver Island,69.92,7.79,73.63,81.42,13.519,3.897,-0.6016,0.58,6.02,3.833,0.6001,0.5668,15.94,98.98,0.0,0.0,26.0,0.244,6.14,12,1,Growth,46,STOCKOUT_RISK,17.560000000000002,24.0,0.58,REPLENISH,BELOW_REORDER_POINT
SKU-00115,Electrical,Interior,381.47,49.12,62.28,111.4,14.924,2.314,0.2968,3.29,7.46,0.973,0.51,0.0,5.2,32.92,0.0,0.0,0.0,0.67,1.86,1,24,Decline,161,OBSOLETE_RISK,0.0,0.0,3.29,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00115,Electrical,Lower Mainland,381.47,20.02,23.599999999999998,43.62,23.248,6.206,0.0049,0.86,1.88,2.614,0.7288,0.479,13.95,57.13,0.0,0.0,24.87,0.67,1.86,1,24,Decline,161,STOCKOUT_RISK,13.510000000000002,24.0,0.86,REPLENISH,BELOW_REORDER_POINT
SKU-00115,Electrical,Northern BC,381.47,237.63,84.85,322.48,11.086,2.274,-0.3263,21.43,29.09,0.152,0.0853,0.0,5.11,25.7,233.79,89183.87,11.63,1.0,1.86,1,24,Decline,161,OBSOLETE_RISK,0.0,0.0,21.44,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00115,Electrical,Vancouver Island,381.47,118.29,29.58,147.87,15.735,3.948,-0.0955,7.52,9.4,0.344,0.2048,0.0,8.88,38.1,21.99,8388.53,13.47,0.67,1.86,1,24,Decline,161,OBSOLETE_RISK,0.0,0.0,7.52,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00116,Tools,Interior,228.18,159.5,0.0,159.5,5.161,0.947,0.1812,30.9,30.9,0.102,0.0914,0.0,2.77,18.99,118.21,26973.16,0.0,0.578,3.14,1,1,New,17,SLOW_MOVING,0.0,0.0,30.9,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00116,Tools,Lower Mainland,228.18,229.92000000000002,4.38,234.3,7.259,1.634,0.017,31.67,32.28,0.1,0.0866,0.0,4.78,27.59,176.23,40212.16,0.0,0.578,3.14,1,1,New,17,SLOW_MOVING,0.0,0.0,31.67,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00116,Tools,Northern BC,228.18,270.45,0.0,270.45,4.031,0.879,0.2104,67.09,67.09,0.047,0.0442,0.0,2.57,15.24,238.2,54352.48,0.0,0.578,3.14,1,1,New,17,SLOW_MOVING,0.0,0.0,67.09,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00116,Tools,Vancouver Island,228.18,157.14000000000001,33.510000000000005,190.65000000000003,4.7,0.783,0.0139,33.43,40.56,0.093,0.0859,0.0,2.29,17.06,153.05,34922.95,0.0,0.578,3.14,1,1,New,17,SLOW_MOVING,0.0,0.0,33.43,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00117,Filters,Interior,69.79,0.0,64.95,64.95,80.955,14.413,-0.5907,0.0,0.8,86.379,0.0,1.0,48.41,383.79,0.0,0.0,256.22,0.6,4.14,6,6,Mature,109,STOCKOUT,318.84000000000003,324.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00117,Filters,Lower Mainland,69.79,0.0,70.68,70.68,116.094,12.909,-0.4252,0.0,0.61,105.595,1.0,1.0,43.36,524.31,0.0,0.0,282.3,0.45,4.14,6,6,Mature,109,STOCKOUT,453.62999999999994,468.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00117,Filters,Northern BC,69.79,0.0,37.84,37.84,63.765,21.072,-0.7767,0.0,0.59,82.14,1.0,1.0,70.77,334.94,0.0,0.0,200.16,0.45,4.14,6,6,Mature,109,STOCKOUT,297.1,300.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00117,Filters,Vancouver Island,69.79,0.0,49.33,49.33,67.278,16.084,-0.6656,0.0,0.73,94.917,1.0,1.0,54.02,332.74,0.0,0.0,150.13,0.45,4.14,6,6,Mature,109,STOCKOUT,283.41,288.0,0.0,EXPEDITE_ORDER,STOCKOUT_EXPEDITE
SKU-00118,Fluids,Interior,396.77,168.63000000000002,71.22,239.85000000000002,19.949,7.173,-0.0679,8.45,12.02,0.41,0.2444,0.0,22.81,96.91,80.26,31844.76,2.2,0.542,3.71,12,6,Decline,178,OBSOLETE_RISK,0.0,0.0,8.45,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
SKU-00118,Fluids,Lower Mainland,396.77,47.71,88.72,136.43,36.376,15.566,-0.1355,1.31,3.75,1.298,0.6661,0.4825,49.5,184.61,0.0,0.0,30.76,0.692,3.71,12,6,Decline,178,STOCKOUT_RISK,48.18000000000001,60.0,1.31,REPLENISH,BELOW_REORDER_POINT
SKU-00118,Fluids,Northern BC,396.77,86.29,24.14,110.43,15.076,2.953,-0.1219,5.72,7.32,0.586,0.2562,0.0,9.39,65.39,0.0,0.0,10.6,0.692,3.71,12,6,Decline,178,OBSOLETE_RISK,0.0,0.0,5.72,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00118,Fluids,Vancouver Island,396.77,87.88,23.83,111.71,17.289,4.728,-0.2765,5.08,6.46,0.594,0.2727,0.0,15.04,79.25,0.0,0.0,22.93,0.692,3.71,12,6,Decline,178,OBSOLETE_RISK,0.0,0.0,5.08,NO_ACTION,SUFFICIENT_INVENTORY
SKU-00119,Tools,Interior,298.52,301.69000000000005,122.37,424.06000000000006,15.94,2.883,-0.0801,18.93,26.6,0.169,0.129,0.0,8.24,56.06,296.54,88523.12,0.0,0.946,3.0,1,1,Decline,150,OBSOLETE_RISK,0.0,0.0,18.93,STOP_OR_DELAY_ORDER,EXCESS_ON_ORDER
